,returns,vol,sharp,LCTX,CALA,NERV,HLX,VBIV,CDXC,ECOR,JILL,WTTR,CHRA
1535,0.6549797182931536,0.6125822840424326,1.069211002921828,0.07436184012130771,0.07329274360841126,0.3015774205941954,0.06321995769963797,0.3013295718504762,0.05057154078416519,0.09243005027732873,0.02592193362719176,0.005406289773877842,0.011888651663408002
1289,0.6533611197883835,0.5534395139721241,1.1805465697581043,0.21629649573690346,0.0286880838527284,0.05606037148110775,0.16417102517603854,0.20430480568235704,0.05105592747054867,0.052673540861353764,0.05104748005546029,0.15937609210344464,0.016326177580057562
1305,0.652978922609073,0.5919247147666152,1.1031452249236295,0.16684630563643033,0.06088930244420294,0.09978533016576388,0.0378695880966714,0.1790203664617534,0.10595420533899927,0.16740149888286396,0.05636306094824195,0.022224941095791016,0.10364540092928194
1655,0.6525690634818616,0.6851182074391731,0.9524911999069865,0.2144202169309349,0.12303967326149408,0.05381586065483723,0.14830157569306543,0.05275495290411943,0.07445076257258444,0.24366152127784652,0.01416683310203945,0.05840078422666375,0.016987819376414744
852,0.6525269135253222,0.6092498696457249,1.071033324807706,0.2457089720007853,0.003035237501630612,0.09509097372630453,0.04334735628279943,0.10210835888064672,0.08554871997440476,0.17951186892956897,0.049140856195346284,0.11927515595292554,0.07723250055558784
1610,0.6525096848134797,0.6185207702788829,1.0549519372150942,0.12471362550114293,0.029432108982694705,0.1548822925712754,0.0312829512788568,0.1913857210428519,0.038336101999809725,0.187877213564606,0.06904022178244684,0.1696954777386218,0.0033542855376939127
1081,0.6523330915927091,0.5780669580414322,1.1284732374306612,0.23799353667572204,0.058494064109615454,0.007654626625831684,0.05427201998388761,0.21081219398092618,0.04209394465076629,0.09197813780290924,0.13269745049509893,0.002289702791077076,0.16171432288416543
932,0.6510355868807518,0.5216317487638199,1.2480750805977538,0.2408318234788194,0.011804042523897064,0.061988212680272034,0.06253446983301683,0.17015959706326672,0.1980032942595504,0.07340451046960678,0.09180253429336155,0.07590528998560099,0.013566225412608237
653,0.6493068040467227,0.6320933989946498,1.027232375910666,0.053956054234270745,0.147446651629585,0.011640724635847139,0.05505256023483447,0.25011869049630575,0.01875275960862363,0.18811831796754286,0.0852897717862177,0.15102613498551015,0.038598334421262516
587,0.6482816616622759,0.5535707663456627,1.1710908542765668,0.2313185477176941,0.09202277268660258,0.002368704942698655,0.12593593242132628,0.0900578633325066,0.2658935713582797,0.1414983576865859,0.001254526607856372,0.016229228589102807,0.03342049465734701
258,0.648074430359128,0.5990980262701484,1.081750234421395,0.032392674321476446,0.19515570150635358,0.06089427477606528,0.007123435800056878,0.31262259489716526,0.09254965305838166,0.12746132458777998,0.021929895481145583,0.024972919870312176,0.12489752570126311
512,0.6480672754419927,0.5237091514751393,1.237456465323495,0.19360461453880537,0.03420050037947672,0.0510532697513921,0.015070280029970157,0.22981340908557069,0.13885755529671698,0.05335390352838827,0.07745660910691342,0.18220396208158446,0.02438589620118191
1100,0.647121382418179,0.5879344636284347,1.1006692453857398,0.1753146867337028,0.1607460273546674,0.05391282939730294,0.029860849137277455,0.15930672684841887,0.10713320244839351,0.1705495903811779,0.0312810820290975,0.028587668214217488,0.08330733745574417
139,0.6467651284438728,0.5908837960604799,1.0945724569804807,0.151860849797654,0.02316392656118643,0.251897704127867,0.16392598632756275,0.20335979172064023,0.02813120979354227,0.11193050695779379,0.0020532310767390977,0.01640732729055245,0.04726946634646201
1806,0.6448630262978484,0.6058549993904229,1.0643850871028104,0.11859681687939475,0.10489286294460624,0.13575218069596853,0.03744218617955971,0.18765107431370823,0.0768095546141112,0.1856486721865564,0.04041084093897617,0.06263204120675217,0.050163770040366436
971,0.6434711060308449,0.6467626416593479,0.9949107517712245,0.08590789786208614,0.03457553853584194,0.02122070516544631,0.13256702030421438,0.20623333112642284,0.05136254951938971,0.19884034005754928,0.12868276597792686,0.069180454315615,0.0714293971355075
561,0.6412870749453907,0.5675941290200698,1.1298338762815414,0.15397312185972156,0.14856324130783655,0.07756118307993413,0.039974209670077046,0.20102446277100972,0.0926369909696915,0.1377826452286014,0.09429348273285539,0.025008828548825923,0.029181833831446843
1258,0.640340892863873,0.6335222699939922,1.0107630357965876,0.0685563621374772,0.03145478542230553,0.017434676393837507,0.1817552848265481,0.1790134767945133,0.10855704920387292,0.19998560679933924,0.0033278949438211,0.09939974992327012,0.110515113555015
64,0.6394749171843139,0.5877959802802015,1.0879198542315263,0.1890952842269281,0.11894353525338705,0.055115111335673796,0.12384386927492134,0.14608778252974738,0.04961946257727254,0.1588436731931887,0.05662323460379445,0.02987308234352549,0.07195496466156119
1727,0.6387878462366273,0.5521147493726685,1.1569838461342317,0.2841106937478997,0.026504880763358576,0.039465381824862755,0.029137669942351542,0.11127712913741575,0.11677674654964208,0.11222425578589226,0.07217047132596102,0.13362319695360225,0.07470957396901402
519,0.6387337329235895,0.6643166934179793,0.9614898123923956,0.14210749407326637,0.015418085373530519,0.07231101487542119,0.0885917776569284,0.13886289373325184,0.11411903941943638,0.22338854090912078,0.15129398083167803,0.012504871148940291,0.04140230197842616
749,0.6364549074925914,0.5653233701095687,1.1258245123834811,0.1538658003762439,0.047287848023444476,0.16903262287732526,0.04963574114050888,0.18283112690260245,0.08324530883235397,0.13825004957222004,0.057120229474160025,0.10043062948517958,0.01830064331596149
1420,0.6357624763129738,0.5905081815634948,1.0766361858520888,0.08447973669678198,0.18520865457936617,0.007465719607989598,0.11888351814074812,0.17507973059395449,0.18460505903654548,0.1798114366264053,0.006457708292300021,0.015552390632365057,0.04245604579354377
1137,0.6356856265942206,0.5690771887447694,1.117046402784781,0.17497339567433184,0.06105707293757246,0.09395717827698294,0.042346628607845396,0.1716980669095252,0.10959009998075478,0.1437108583131659,0.11991260377083435,0.0631522482556566,0.019601847273330666
958,0.6355427252568343,0.5917291678098223,1.0740432613947017,0.13020734764881609,0.10002084930408894,0.043106337692869,0.14317384878701953,0.15478953770149947,0.07862020561835872,0.17143160782358077,0.030426330500663387,0.12930735978618402,0.018916575136920265
685,0.6353755136819453,0.5789528866355125,1.0974563359970853,0.08787003183950058,0.07112506355125434,0.07328721683496854,0.05384561822985185,0.17916624777519466,0.20511289800095192,0.17828365607893093,0.010571567657757255,0.0756655113167872,0.06507218871480283
928,0.6326122886893296,0.5352042252791155,1.18200167115537,0.22447513273498046,0.03398270076497127,0.18120048509080952,0.035468143810632256,0.22063167440301995,0.1185736342636442,0.02582264290447738,0.0497577755630825,0.007999938282242712,0.10208787218213987
703,0.6321777097989013,0.5367518361875193,1.1777839723645473,0.14740526652807937,0.008273996431153228,0.019464370852466502,0.12963094275105497,0.18601239147616064,0.15456025302690235,0.09516709901310444,0.0020481364167514978,0.1783667695705444,0.07907077393378265
1117,0.6303867502688667,0.5895303530354123,1.0693032971467715,0.06388294945587648,0.15354019222290816,0.05691508850494075,0.2168530214776165,0.2333046000699378,0.06247290174920266,0.13220294417809234,0.06942392472350288,0.002732421478219304,0.008671956139703084
452,0.6301676740680787,0.6311594365578019,0.9984286656710196,0.07493075855336347,0.06129481932329559,0.09280392171008954,0.1477943571414738,0.19372819454777848,0.04364057272264083,0.19418541955894084,0.04792187128826675,0.03296108272488795,0.1107390024292629
324,0.6296189693664334,0.5659248079208429,1.1125488060500424,0.16501092105876672,0.03819464624652922,0.16357533758813508,0.17393318576424108,0.15971819683558297,0.0681024518637712,0.12204888277105481,0.005983891871141869,0.04234900390167374,0.06108348209910318
620,0.6289252275692138,0.673508428226759,0.9338045393508648,0.2260853386736316,0.030381835243724863,0.23209988502514245,0.006493026912800768,0.04707082591693446,0.1419357270869981,0.22725282861004467,0.012612786211074166,0.0126035543660851,0.0634641919535638
1290,0.6278864320818822,0.5742370264338287,1.0934272838190724,0.07593979929722935,0.0274246580567238,0.03183712965301636,0.08146130680189458,0.20330973978184255,0.17386377581954285,0.15730939101880576,0.09238050080755335,0.13822247650243097,0.01825122226096037
1783,0.6269788442677978,0.5727966975633615,1.0945922819299125,0.234434785885436,0.01071298388560326,0.07158374071607243,0.09854685034324723,0.08071384314725365,0.15480700522201915,0.15151983231183244,0.06810729085432694,0.12333501943838181,0.006238648195827109
1481,0.6260387483254758,0.5988786176654967,1.045351645323142,0.0171033064092504,0.012675346143240195,0.14901706743327267,0.09816685443628875,0.26220514946035517,0.08511857854411223,0.14954723885983753,0.04785043893006065,0.10503241637210026,0.07328360341148213
832,0.6244428140703966,0.5761167506882278,1.0838824132859157,0.09309207228575991,0.11656119977590142,0.18080014576908726,0.003268544915383824,0.2770532580828892,0.07094174187158245,0.09463028748354468,0.10745199996395198,0.0018941020439167014,0.05430664780798266
1707,0.624096820673628,0.5714739774264695,1.0920826587487606,0.1327808262445624,0.15077277527189067,0.14702014924965193,0.04230608025616074,0.14593269438789996,0.18657043452050243,0.16367887889775606,0.0035702501223075713,0.010787585710329997,0.016580325338938287
51,0.6239805541439476,0.5875923424441455,1.0619276479139295,0.173323685084038,0.017331898501897945,0.08542739690675707,0.17253666152516198,0.15151711584386676,0.01390471659308282,0.13408213199903035,0.010824351354327036,0.10754651501469832,0.13350552717713976
969,0.62388693535941,0.5646318040849029,1.1049447283093479,0.12126198597627363,0.11547190019232514,0.018938168273195798,0.1185054956513576,0.14891001693397757,0.195545572183106,0.16179127385975975,0.05755248062350007,0.05498138748275107,0.0070417188237535105
1810,0.6233968588376261,0.5375155199832695,1.159774621683537,0.23226813847663816,0.03295083605789994,0.15703056822535372,0.002701429047544986,0.14029532427614672,0.17014841849843784,0.10195109314679987,0.05405503408677796,0.022104501156798722,0.08649465702760188
96,0.6230135261113091,0.5619928738849885,1.1085790497742298,0.16385793918266384,0.017782375993101354,0.21156628307808792,0.008179701784441865,0.2033618586240943,0.037955220903358525,0.10556201288741308,0.06639377613525277,0.12814093771139895,0.0571998937001873
1938,0.6229867486062926,0.6148921648388762,1.0131642330644064,0.02169535881445549,0.1613665621743391,0.006899506271165602,0.17608859643467512,0.20677494287741213,0.09922080739383307,0.18203413027992238,0.014355796499312515,0.10554139403332842,0.026022905221556137
1814,0.6219391025906046,0.5951818999315307,1.0449563447110068,0.21037974805334653,0.14691378090098434,0.009748083560459938,0.04705048720358977,0.09731855549326901,0.069056665936141,0.17541470670348394,0.015931527827275346,0.13494864953636265,0.09323779478508736
1214,0.6210798336426291,0.6186925955424005,1.0038585205600137,0.11628037689087332,0.006864741246962144,0.042133059205615386,0.19431716916382386,0.13138754343071113,0.15775200279570478,0.1888465892890083,0.10791323419687522,0.036295806351536126,0.018209477428889655
1852,0.6208264956584818,0.5567824883128163,1.1150251825263653,0.14982080698307976,0.20255208158167923,0.01987928267296199,0.07639265055632394,0.2107935243547632,0.047955492033086744,0.10741176533357064,0.09153623975661646,0.024311737826835975,0.06934641890108216
701,0.6208249984626405,0.6147928626583815,1.0098116555520438,0.09629535618634592,0.0044404611021561366,0.08135015173679076,0.06782250987189035,0.26306335273417386,0.027425410688525973,0.12458837107139221,0.18708157953237103,0.018674758907430644,0.12925804816892297
1605,0.6205775218081839,0.5507271756513183,1.1268329387854465,0.17887231589974636,0.1064701050793186,0.09465090229058801,0.01490122874072775,0.1511601064742554,0.15152019074773063,0.13432964192157312,0.010978718864750226,0.027606976844320234,0.12950981313698975
1834,0.6196938945237072,0.674013580915349,0.9194086173784917,0.1094712820268413,0.00744517305826461,0.08586828592978181,0.19161105727980646,0.07895795553639666,0.16246464886173265,0.24373200805886078,0.027970130010998538,0.05260221153941062,0.03987724769790666
1497,0.6185071523702506,0.5791378457559615,1.0679791640328726,0.11797603605925538,0.13098230090342364,0.04408197622744101,0.17757353666082693,0.14486035450334475,0.0924665831294914,0.1553437138691981,0.006401892402687815,0.1266724122362954,0.003641194008035696
859,0.6177469745509989,0.5370992976843904,1.150154128322839,0.1433093379579026,0.08891149693668501,0.05971604025293426,0.0004564501057462973,0.2789867878622534,0.1432212798790453,0.021528827899044544,0.14715930361590598,0.08410366239933317,0.032606813091149316
1013,0.6167811136697018,0.5531943508667854,1.1149447074130168,0.17105677258859286,0.0668320388488149,0.015797247376950856,0.07105249593438619,0.16976833145168513,0.14815524377826314,0.11847472459109815,0.1551096482292869,0.06018943168866903,0.023564065512252822
421,0.6166205912261596,0.5718198420591039,1.0783476645471584,0.20707164635516456,0.038910883966493226,0.07845478508648683,0.023768087332329522,0.13026696592170847,0.1056080387061176,0.14805903864702602,0.09606479749199075,0.064924103646025,0.10687165284665805
789,0.615915327690942,0.5357555368079128,1.1496200885960595,0.20489458515782707,0.21702580146058364,0.00284718431494046,0.21072898166190762,0.15657777534443099,0.0988351960021678,0.05670093153875399,0.01810248597447891,0.01410569605377943,0.020181362491129957
1870,0.6150738649314383,0.6166986328591345,0.9973653777694246,0.10289385430552492,0.11048534286289702,0.03479114136806325,0.134010813120911,0.18154653005804028,0.015230097081313683,0.1780585776833923,0.091793188067879,0.04982943223895651,0.101361023213022
362,0.6142977785533152,0.5972040702222667,1.0286228932175339,0.15168251156849877,0.1282587982183689,0.05726467648051029,0.1301911496021085,0.11056467649271394,0.06211268275886098,0.17804110503079107,0.01600390224634789,0.1504614584529248,0.015419039148874807
237,0.6142245782078978,0.5915798873759647,1.0382783311521573,0.0687993036540621,0.05822618256753221,0.023917745562342642,0.1597843121780411,0.16778967609076645,0.12854891901952353,0.17287852215845156,0.01639714363498305,0.1375684944638757,0.06608970067042182
199,0.6135909738511107,0.6443026550690805,0.9523334554400107,0.038756210395804166,0.05337065398678491,0.18529458363046655,0.0429817276294815,0.20013600615536378,0.05187676017124695,0.20782463854793692,0.021404038940014164,0.08796344737449098,0.11039193316840991
221,0.6135242688415573,0.605874709295454,1.0126256459111798,0.08544323649672037,0.11190232519285948,0.1953248067756854,0.041365031406916435,0.183466563768925,0.05564963332877774,0.178535200677479,0.014183719004433252,0.06422196450775171,0.06990751884045164
90,0.6134305534885273,0.6871474345912483,0.8927204303009998,0.09865196443554657,0.13928249101423096,0.07765388893626458,0.03877628101289871,0.1506215252777732,0.010653006802275407,0.23944688041080928,0.0425958843603206,0.02724336074961885,0.17507471700026195
1328,0.6131652415859044,0.5654012202759444,1.0844781008549091,0.18202770616936198,0.0025376468162452252,0.05225762414155849,0.16040968743670384,0.19984965255216294,0.05445085644933288,0.06598967435374052,0.1675482110290752,0.08450794862106233,0.030420992430756577
161,0.6131005623642332,0.6246990812459406,0.981433430542951,0.12360166234955845,0.011288941525237526,0.00627184422260556,0.049815635064056715,0.1626557765901447,0.10068151390598715,0.18414839842033584,0.058430314680760806,0.0804748677296452,0.22263104551166807
1158,0.6130908559500926,0.6396399207844755,0.9584937337841231,0.145571429109674,0.09635558714811279,0.008228402511150581,0.07228993552231605,0.17952595050039202,0.04754620215440105,0.1682791860194148,0.2265221796292964,0.004612490085086835,0.05106863732015534
474,0.6124008377272675,0.5789827094665434,1.0577186981827393,0.04958003300743855,0.16444148647207063,0.024119170794792037,0.1307731715806306,0.20285170041236175,0.15303636850339114,0.16054519454256147,0.0432304557176974,0.004636258551342748,0.0667861604177136
874,0.6118346938498165,0.5489393029458761,1.1145762210255543,0.14717433439320105,0.14286634691833217,0.10046422388652555,0.1300927204177658,0.18754429374144313,0.03507531594492183,0.10056685473525544,0.07022699950972337,0.08367177993465061,0.0023171305181809883
1943,0.6113771662128531,0.5621629374976594,1.0875444207230374,0.16871101593307364,0.10166613454364214,0.03690603270783102,0.15107250079921247,0.1100252206325726,0.13654133410715144,0.14952173139811137,0.00015082618436563396,0.057555028528750815,0.0878501751652887
1816,0.6113486723241366,0.5629071007851577,1.086056067637824,0.07791046347665881,0.1897736698610176,0.030666572156636783,0.11958998324154621,0.19308606490472832,0.15390203879289993,0.14391404866211863,0.06573720751199526,0.013358784437548336,0.012061166954850253
1619,0.6103610343982699,0.606212116566774,1.006844003473558,0.12167945936388903,0.17773298418280262,0.02967252136504865,0.0878800262030112,0.1590142854838063,0.05243593644049671,0.1750586372116967,0.0029429842705287258,0.024896017465501435,0.1686871480132186
193,0.6103342150189759,0.6111452842360795,0.9986728700392127,0.19747931577919017,0.031223472466234924,0.07304647448748915,0.09629896756994104,0.10006531066579294,0.07753772198996847,0.17780807412981198,0.06037374525794273,0.030498344199465927,0.15566857345416268
563,0.6098968362596018,0.6110582857989573,0.9980992819075567,0.07739210203155476,0.06873309130278904,0.03871214731655514,0.16400521895169118,0.18129112040489234,0.040537225194671,0.17475794019758056,0.041818463805129394,0.08278366051682873,0.12996903027830778
1068,0.6097083249739442,0.5251730823248913,1.1609664422914125,0.19817884229408067,0.028835432536732077,0.12916228495209559,0.10322710928293166,0.14602756033755226,0.13668507651733172,0.09210825999489496,0.06296236802114916,0.04262731967389725,0.060185746389334854
511,0.6091383035913772,0.5871240849535982,1.037495001826605,0.1506365108291523,0.009847941431947189,0.04303236365724547,0.08618447542752611,0.11032823439614203,0.17727558431060558,0.17960278477044248,0.054029510335370054,0.08516193024715628,0.10390066459441252
1149,0.6091239991430695,0.5532594196996116,1.1009735712656987,0.13397323073980089,0.09179864459867382,0.08707838902930339,0.04803700932486647,0.16457432820282583,0.10977632341384143,0.14451319207005872,0.037075495047975,0.08559031623898165,0.09758307133367282
1525,0.608986872638546,0.5686864902621579,1.0708657284223688,0.13738973675413374,0.06537254635430782,0.04005735987609017,0.07658295238166568,0.1540925493947737,0.10739967480681947,0.15552364323238302,0.09260398250664552,0.10745377565642218,0.06352377903675868
836,0.6087341955866732,0.5841602623747538,1.0420671086253288,0.1925126712916756,0.11061863826846671,0.1837451770144635,0.04709936383917897,0.14825167277917503,0.028036378654127083,0.13688754119843616,0.11091917258916298,0.006900609404628307,0.03502877496068561
1000,0.6085024018773839,0.5780293999941274,1.0527187750027354,0.06593204125635067,0.06352502584968812,0.01766926235242647,0.2843742163033303,0.2559028984586095,0.04548604122781751,0.05804323604458738,0.039869211103756096,0.08058210214884567,0.08861596525458834
644,0.6074988406907638,0.6081840243535535,0.9988733941778264,0.1099746267578073,0.06962415221011341,0.10213237203717551,0.16574246644342028,0.13080740360297083,0.060501440270319284,0.18336927531755798,0.045696875632425096,0.11828512674673512,0.013866260981475243
1148,0.607371907847698,0.5425574739254513,1.119460954898121,0.13552393385373823,0.08191863757904452,0.02975929966332887,0.04705507199224804,0.25318539116282573,0.07043221834342428,0.04874958672068664,0.025431438308851095,0.0883601243180555,0.21958429805779706
1249,0.6068951883768013,0.5737511847885005,1.0577672072268025,0.1297978597897304,0.041450231331109984,0.03137511095659112,0.02414919562378454,0.17734638773967723,0.10547175016408972,0.15095566661720483,0.12438957598237817,0.12258834097502538,0.09247588082040856
215,0.6065564034264288,0.5511184771067559,1.100591666987304,0.16967360100749027,0.08576566719970787,0.060032512755114516,0.02657473716176932,0.11479823817312643,0.1729793329888942,0.15462187726545945,0.06742133721544476,0.13410564582045545,0.014027050412537751
963,0.606133105912308,0.5514484430220219,1.0991655041958333,0.1399396206720729,0.14402422435932688,0.0449310653453761,0.1538936676269855,0.18854072068270683,0.04306001653329525,0.10040444197267066,0.09268162794339677,0.0697789496582585,0.022745665205910655
892,0.6050930205054221,0.561246732616891,1.0781230167418379,0.17142912531717394,0.18088762118888532,0.08939248535867644,0.09629347355429331,0.1693203666210775,0.004715948893434487,0.11577285917549039,0.045953408252890904,0.018514172207679033,0.10772053943039879
1427,0.6049324582705927,0.4914300239826955,1.230963573141176,0.16882049762292484,0.053779206307583115,0.07222576524761039,0.10575101958637476,0.16152486769582972,0.2464360093720064,0.06566874315319451,0.03744467893015087,0.03884009213876639,0.04950911994555905
1941,0.6040730560432856,0.5697067703275642,1.0603227616479998,0.15759688791534177,0.08027457107483225,0.05312711727353087,0.05899943089956664,0.12429289152287741,0.114855988198476,0.16405930256956017,0.051636154408351016,0.10186893198589161,0.09328872415157212
1193,0.6040197400990232,0.5738270333137727,1.052616389665178,0.03782403380868233,0.13923881354365236,0.031057024770490934,0.1447165285365412,0.18867895450122396,0.148849508753915,0.16034297859228935,0.010662743088337992,0.09559927621057307,0.04303013819429373
798,0.6034236099118051,0.5623550717567344,1.073029550576964,0.058614938919173964,0.053405079565799346,0.07341278724960444,0.11985334347278993,0.19608630854597306,0.18183316324327714,0.14792090867339655,0.05284178252515389,0.01569448234093333,0.10033720546389822
440,0.603024640733739,0.5711146307372216,1.0558732140259242,0.2468017839485133,0.02356528891633164,0.20346086492041687,0.012775959106400805,0.12440241760602287,0.08604106128121283,0.10802287894671322,0.1310792486533378,0.004231852631321608,0.05961864398972914
531,0.6029241128028159,0.5300393963370321,1.1375081116035366,0.1433391374898367,0.09122069846381167,0.052709010499365626,0.04694573278221665,0.17624733599666836,0.14066952111371064,0.11043898389215233,0.110449566744057,0.11157198094011848,0.016408032078062528
744,0.6026329144651899,0.5147979052662575,1.1706203702470457,0.17577354936528303,0.1487901255888983,0.12206528591065953,0.04815189201069109,0.16271805029210978,0.11046778126420496,0.08500761929004838,0.010667547887004851,0.08969332879057804,0.046664819600522184
893,0.6026155859899458,0.543423940070781,1.1089235154260135,0.1866977360935891,0.091482302252854,0.08820922440157339,0.18141524619939575,0.17975242059961327,0.029327297115213473,0.042043268789592116,0.05021415525693239,0.14185369736101575,0.009004651930220877
1640,0.6024345764692794,0.615154994344514,0.9793216051366226,0.048355490973534115,0.09488670044981413,0.0944082467918494,0.07835869156212819,0.1985372595701991,0.024215172635838025,0.18260946311841947,0.09483543520260478,0.17430170722011887,0.009491832475493941
731,0.6021330002083706,0.5625336939042777,1.070394550109973,0.1926493754210848,0.12768648052137385,0.043795584921661336,0.17060193097423418,0.18914502397845903,0.010133941767024212,0.06435014072016164,0.15246287550048873,0.00940857410654918,0.03976607208896309
622,0.6019921555664587,0.5335747298522892,1.1282246363749455,0.1634809695641551,0.13746752717939326,0.00590518643074055,0.06377165812457827,0.15032764978775698,0.18510804325649272,0.11980217407041434,0.09311950215534158,0.010619036825299131,0.07039825260582812
60,0.601658241377168,0.6596401894667867,0.9121006436304497,0.24204372603969437,0.24640560298829903,0.06000989012692447,0.04691007621479624,0.03103202423788258,0.03617883297624203,0.21209513537994365,0.014971238339365126,0.02928582916739556,0.08106764452945693
1240,0.6013739156147601,0.5330232633847302,1.1282320246137083,0.12032667269786537,0.1869395610659615,0.07154982050819597,0.011629058280711922,0.1918956863943765,0.16808377151800016,0.11243519880109897,0.08596283893933133,0.03640283645495793,0.014774555339500443
643,0.6004914887175726,0.5656967330300964,1.0615077896969667,0.0984238143000123,0.12969248867638253,0.09681343108556982,0.12463557541756995,0.17721865123451197,0.04726570941230702,0.13881808518231975,0.05250026216018344,0.12150987809370493,0.013122104437438312
555,0.6001054782481969,0.606201908504803,0.9899432348016802,0.12480595037230112,0.08461544288114874,0.24535678754501625,0.00943437330185996,0.17610597568796604,0.00021080493711631856,0.1570395625889838,0.03625902087665524,0.06053016594319105,0.1056419158657615
1414,0.6000543634954878,0.6257986985827861,0.9588616353060494,0.16308344624348112,0.052497193107634316,0.0587134954694331,0.02790357175262148,0.1484762497362388,0.06603159722737506,0.1750711064455739,0.16704635432526535,0.0005738132255673033,0.14060317246680978
1178,0.5998284289831837,0.571182766075978,1.050151483217887,0.11220666310967788,0.05043896664421067,0.014905664487182203,0.11087856667149983,0.18828762139581323,0.0792366167951836,0.13145173752464606,0.05036912116449755,0.06822753323719952,0.1939975089700896
1120,0.5988732323212308,0.5832937208920483,1.0267095476449777,0.12350917809835442,0.13174336154470312,0.033854985803100014,0.09322229696097692,0.17942613551756384,0.029027021270726226,0.14601965624168073,0.12746921438508266,0.06876713725389694,0.06696101292391511
725,0.5982581275348495,0.5315933604583951,1.125405567554435,0.19524794686534674,0.1233396890554678,0.023846610485221832,0.13276754862280024,0.18485363869835367,0.03383477640252242,0.033361744760607645,0.0281489637267715,0.16635428016692927,0.07824480121597868
446,0.597878321913422,0.5468608384326912,1.0932915284754117,0.22197140893017336,0.18403242267300998,0.028469058073692342,0.13652149034904693,0.10509076494349917,0.05217388390793416,0.10018096440048747,0.02875870452799309,0.12133619473961255,0.02146510745455106
126,0.5973371631390824,0.6050530058804304,0.9872476581946394,0.16523440849997664,0.10053555680137669,0.1596671929642671,0.13567939735384835,0.0977067883293757,0.028136911383038588,0.17542451124822486,0.04611555916766613,0.06109385754533621,0.030405816706889886
100,0.5973166525729613,0.5168468176148677,1.1556937804695089,0.08099610611162837,0.0972942103019878,0.04498010911648733,0.14007352068384635,0.19761460228376174,0.19103207161395994,0.08872000419372318,0.03390661580034311,0.11767378462059196,0.007708975273670146
1921,0.5970581991861375,0.5979059563919698,0.9985821228292355,0.18843862561540795,0.010779396552559752,0.11823571176758359,0.15193289435247245,0.07981591117042056,0.05121030421418511,0.1620014409957288,0.03111734722234812,0.14513981089609324,0.06132855721320047
839,0.59600363942598,0.5341116747607121,1.115878322062509,0.11022722897182763,0.02884969554924675,0.04915748586748895,0.10064310421013566,0.1750483945588964,0.13929976920687742,0.11519307846254942,0.039426944039632185,0.14612464331064287,0.09602965582270281
409,0.59562516854732,0.6132013893944248,0.9713369520175704,0.23217871431595594,0.043339716093936324,0.05664325484174145,0.17694739987723634,0.02901185536914357,0.14346628255900973,0.17651786165345792,0.08810745654546004,0.014179731726259154,0.039607727017799396
611,0.5956045644574769,0.586278318296957,1.0159075406158822,0.12859803292385957,0.010180387257729271,0.08918362110857893,0.08809932231647828,0.12814778392512172,0.10616474601569856,0.17214788740570186,0.08508677958406476,0.1280839682833615,0.06430747117940558
1227,0.5950883666354867,0.5402665445667445,1.1014718061298898,0.17679940953604842,0.008151635084922658,0.1719836465672685,0.023702632906250472,0.14924859316795547,0.10285186955928027,0.10735531479917071,0.030250968355959886,0.10789483049458591,0.12176109952855772
1364,0.5950841428206478,0.588582967471337,1.011045469727473,0.09633398669385337,0.16855462743210645,0.0647700275881438,0.14898986876692744,0.16982795076858506,0.04036646438661336,0.15749155002070006,0.054566746423230554,0.00221875012752926,0.09688002779231074
74,0.5950327608750061,0.555715044431746,1.0707515782364052,0.18654119959431564,0.02828388241347906,0.1968003895825836,0.09156327443585914,0.20448900683556223,0.014076251942437626,0.05191742499291389,0.08699222542615218,0.0029561622734597774,0.13638018250323686
1207,0.5949160450948583,0.537709769744986,1.1063887594547575,0.02080919534362567,0.04411246860779064,0.10328221271678457,0.06211768509918155,0.22046343310863947,0.23089826916776124,0.1224961712561377,0.00559342031238935,0.12384169609700514,0.06638544829068481
942,0.5947768714607554,0.5826252941162599,1.0208565907920757,0.15962270020063207,0.12728438183556837,0.18685918279982722,0.09068400035745923,0.10836266341360508,0.04458973838856611,0.1588159797088913,0.01672515094640948,0.09675969680633449,0.01029650554270684
1483,0.5944253373573105,0.5707539402376662,1.041473909246754,0.06003501368214532,0.07268288822057302,0.04824162276736157,0.09517530964798335,0.22739523545691942,0.13832227153247323,0.12707039458484376,0.1488456693186664,0.004285998498725542,0.07794559629030828
1539,0.5943568887319248,0.6024337019420831,0.9865930256157303,0.11517611537168491,0.025740745289102432,0.02563628065128609,0.20930041267552346,0.12548707480111534,0.11388126670040807,0.16340471451725663,3.89844522878789e-05,0.032929306444065665,0.18840509909726955
759,0.5943320769951029,0.5640822715315136,1.0536265842595256,0.07186158578862138,0.1770581318006018,0.04055158444308314,0.2039757044292707,0.23082615328888528,0.00450554456145721,0.08013756587125802,0.006300044616656175,0.10566003260646921,0.07912365259369707
718,0.5942688870740169,0.6420360443861164,0.9256005052523615,0.12064629969510222,0.07159678495184987,0.06117192595861552,0.13756645877511248,0.09775518690000345,0.07486379839139037,0.21337150620270645,0.11118156556068041,0.10640959616836267,0.005436877396176542
894,0.5939469609368526,0.5315423421579755,1.1174029119214182,0.10692878462526652,0.10748948631479147,0.09967959700581473,0.09864680981031339,0.19751474085258583,0.08958512138664435,0.10265609275855019,0.04028912753433654,0.06389182432970121,0.09331841538199587
